id,name,current_url,proposed_url,verdict,evidence
60062,Klabin,https://ri.klabin.com.br/para-o-investidor/calendario-ri/,https://ri.klabin.com.br/en/for-the-investor/ir-calendar/,found-tentative,English IR Calendar page confirmed to exist with Future/Past Events sections and Calendario-CVM-2026-EN-v2.pdf download; page dates not fully rendered in fetch
60088,Kookmin Bank,https://omoney.kbstar.com/quics?page=C021227,https://www.kbfg.com/eng/ir/investor/list.jsp,found-tentative,"KB Financial Group IR portal exists (earnings releases, SEC filings, factbooks); no dedicated financial-calendar page found"
68223,Kuaishou Technology,https://ir.kuaishou.com/zh-hans,https://ir.kuaishou.com/en,found-tentative,HKEX-listed; ir.kuaishou.com IR portal exists with financial calendar section but pages timed out in verification
2265,Lamar Advertising,https://ir.lamar.com/news-events/events-and-presentations,https://ir.lamar.com/news-events/events-and-presentations,found-tentative,REIT IR events-and-presentations page exists but timed out during verification; standard Q10 GCS-web format
60241,Landesbank Baden-Wuerttemberg,https://www.lbbw.de/konzern/news-and-service/investor-relations/investor-relations/investor-relations_7vjyv8hsd_d.html,https://www.lbbw.de/konzern/news-and-service/investor-relations/investor-relations/investor-relations_7vjyv8hsd_d.html,found-tentative,IR page shows publication date 17.04.2026 for 2025 annual report and reference to bilanzpressekonferenz-2026; no dedicated calendar page
65074,Liberty Costa Rica,https://investors.lla.com/events-and-presentations/events/,https://investors.lla.com/events-and-presentations/events/,found-tentative,Liberty Latin America (parent) IR events page exists with year selector but loads events dynamically; couldn't render specific dates
60304,Liberty Puerto Rico,https://investors.lla.com/events-and-presentations/events/,https://investors.lla.com/events-and-presentations/events/,found-tentative,Liberty Latin America (parent) IR events page exists with year selector but loads events dynamically; couldn't render specific dates
3049,Lottomatica,https://lottomaticagroup.com/it-it/home/investors/calendario-finanziario,https://lottomaticagroup.com/it-it/home/investors/calendario-finanziario,found-tentative,Italian listed; dedicated calendario finanziario URL exists but returned 403 to fetcher (Cloudflare); page structure is real
1172,Lowell GFKL,https://www.lowell.com/performance-and-governance,https://www.lowell.com/performance-and-governance,found-tentative,Confirmed: HY issuer page organizes quarterly/full-year results by year (2026 Q1/Q2 already published) but no forward calendar entries
60433,LVMH,https://www.lvmh.com/en/financial-calendar?tag=Results,https://www.lvmh.com/en/financial-calendar,found-tentative,LVMH's dedicated financial-calendar page exists with tabs for AGM/Results/Revenue/Other Events; entries load dynamically and did not render in fetch
1145,Majid Al Futtaim,https://www.majidalfuttaim.com/en/investor-relations,https://www.majidalfuttaim.com/en/investor-relations,found-tentative,UAE bond issuer IR page exists but timed out repeatedly on verification; historically publishes H1/FY results
60492,Mapletree Treasury Services,https://investor.mapletreeindustrialtrust.com/newsroom.html,https://investor.mapletreeindustrialtrust.com/investor-resources.html?tab=Events,found-tentative,Mapletree Industrial Trust IR resources page has an Events tab; recent presentations/AGM materials through Jul 2026 shown; forward events not surfaced in fetch
60513,Marriott International,https://marriott.gcs-web.com/events-and-presentations,https://marriott.gcs-web.com/events-and-presentations,found-tentative,NASDAQ-listed; standard GCS-web IR events page exists but timed out on verification
60550,Maybank Singapore,https://www.maybank.com/en/investor-relations.page,https://www.maybank.com/en/investor-relations/reporting-events/financial-calendar.page,found-tentative,Listed bank with dedicated financial calendar page; 66th AGM 30 April 2026 and Q1 FY2026 announced 29 May 2026 (page returned 404 on fetch but URL confirmed by search)
60564,McDonald's,https://corporate.mcdonalds.com/corpmcd/investors/events-and-presentations.html,https://corporate.mcdonalds.com/corpmcd/investors/events-and-presentations.html,found-tentative,Existing URL is the correct events & presentations page; fetch timed out but confirmed in search results as canonical location for future conferences and earnings calls
60626,Merck KGaA,https://www.merckgroup.com/en/investors/events-and-presentations.html,https://www.emdgroup.com/en/investors/events-and-presentations/financial-calendar.html,found-tentative,Confirmed upcoming: Q3 2026 results 12 Nov 2026 7am CET; Q4 2026 results 4 March 2027 (emdgroup domain replaces merckgroup for US audience)
3014,MKS Instruments,https://investor.mks.com/events-and-presentations,https://investor.mks.com/events-and-presentations,found-tentative,NASDAQ-listed; IR events page exists (standard GCS-web format) but timed out on verification
60799,Motability,https://www.motabilityfoundation.org.uk/about-us/annual-reports-and-accounts/,https://www.mo.co.uk/our-performance/investor-hub/,found-tentative,Motability Operations investor hub has latest reports frameworks and RNS feed; H1 2026 Results referenced; no explicit calendar with dates
60937,Naver Corporation,https://www.navercorp.com/investment/earnings,https://www.navercorp.com/en/investment/irReports,found-tentative,KRX-listed; IR reports page is canonical location for quarterly earnings materials; fetch failed but Q2 2026 earnings held and Q3 2026 next report Nov 5 2025
984,O-I Glass,https://investors.o-i.com/events-and-presentations/default.aspx,https://investors.o-i.com/events-and-presentations/default.aspx,found-tentative,Events & Presentations page exists with Upcoming & Recent Events section but content loaded dynamically; no static dates visible on fetch
53155,Pebblebrook Hotel,https://investor.pebblebrookhotels.com/events-and-presentations/event-details/2026/Q4-Earnings-Conference-Call/default.aspx,https://investor.pebblebrookhotels.com/news-and-events/event-calendar/default.aspx,found-tentative,Dedicated Event Calendar page exists; Q4 2025 earnings call scheduled Feb 26 2026 per press release (calendar content loads dynamically)
2725,PEMEX,https://www.pemex.com/en/investors/financial-information/financial-calendar/Paginas/default.aspx,https://www.pemex.com/en/investors/financial-information/financial-calendar/Paginas/default.aspx,found-tentative,Official PEMEX Financial Calendar page exists at this URL; content typically dynamic — 3Q25 transcript and 2026 investment materials confirm active IR reporting
3832,Petco Health,https://ir.petco.com/financial-information/quarterly-results,https://ir.petco.com/news-events/events-calendar,found-tentative,Standard IR events-calendar path for the Petco IR site; direct fetch timed out but URL follows the same host's structure
61901,Rabobank,https://www.rabobank.com/about-us/investor-relations,https://www.rabobank.com/about-us/investor-relations,found-tentative,Cooperative bank IR hub; HY2026 results webinar scheduled 4 August 2026 per Rabobank IR communications; no dedicated calendar page but reporting cadence published
1977,Rackspace,https://ir.rackspace.com/news-and-events/events-and-presentations,https://ir.rackspace.com/news-and-events/events-and-presentations/,found-tentative,"Events page loads dynamically; search confirms upcoming Q2 2026 earnings Aug 11, 2026 and Q1 2026 May 7, 2026"
61967,Rede D'Or Sao Luiz,https://www.rededorsaoluiz.com.br/,https://ri.rededorsaoluiz.com.br/servicos-aos-investidores/calendario-corporativo/,found-tentative,Calendario Corporativo page exists with legend for Results/Webcast/Conferences but events list JS-loaded and not populated in fetch
1159,Repsol,https://www.repsol.com/en/shareholders-and-investors/financial-information/index.cshtml,https://www.repsol.com/en/shareholders-and-investors/calendar/index.cshtml,found-tentative,Event calendar page with 'Updated as of June 2026'; filters for categories/dates present but event listings JS-loaded
1984,Resideo,https://investor.resideo.com/events-and-presentations/default.aspx,https://investor.resideo.com/events-and-presentations/default.aspx,found-tentative,Upcoming & Recent Events template exists; search confirms Sept 10 2026 Jefferies conference and Sept 23 2026 Wells Fargo conference
62077,Riyad Bank,https://www.riyadbank.com/investor-relations/home,https://www.riyadbank.com/investor-relations/financial-calendar,found-tentative,Financial calendar landing page hub exists with links to quarterly earnings/annual reports/dividends; specific dates not populated in server-rendered content
62159,Rumo,https://ri.rumolog.com/sobre-a-rumo/perfil-corporativo/,https://ri.rumolog.com/en/investor-services/ir-events/,found-tentative,IR Events page has next-events table structure (Date/Event/Details columns); Last update Sept 29 2025; 2Q26 results materials referenced but no populated future dates in fetch
62187,Sabesp,https://www.sabesp.com.br/,https://ri.sabesp.com.br/en/investor-services/events-calendar/,found-tentative,Events calendar page with Upcoming/Past events sections and filters (Results/Webcast/Assemblies) exists; specific future events not populated in fetch
62230,Samarco,https://www.samarco.com/?lang=en,https://ri.samarco.com/en/ir-services/calendar/,found-tentative,IR calendar page exists with event categories (Results Disclosure/Webcast/Conferences); specific future dates not populated in fetch
2234,ScottsMiracle-Gro,https://scottsmiraclegro.gcs-web.com/events-and-presentations/upcoming-events,https://scottsmiraclegro.gcs-web.com/events-and-presentations/upcoming-events,found-tentative,2026 Investor Day at NYSE Aug 4 2026 confirmed via search; page fetch timed out but events section exists
2235,Select Medical,https://www.selectmedical.com/investor-relations/,https://www.selectmedical.com/investor-relations/,found-tentative,IR page returned 403 to fetch; search confirms Q3 2025 results Oct 30 2025 and Q4/FY 2025 results Feb 19 2026 pattern
878,Selecta,https://www.selecta.com/int/en,https://www.selecta.com/int/en/selecta-group/investor-relations/financial-calendar,found-tentative,Financial calendar page exists but detail restricted to secure Investor Portal (contact investor.info@selecta.com for access)
825,Solocal,https://www.solocal.com/investisseurs-et-actionnaires,https://www.solocal.com/en/finance,found-tentative,Search confirmed 2026 dates: H1 2026 results Jul 29 2026 (post-market); Q3 2026 revenue Oct 21 2026. IR page 403s to WebFetch (bot block) but is the official IR landing.
62738,SpaceX,https://ir.spacex.com/investors/default.aspx,https://ir.spacex.com/events/default.aspx,found-tentative,SpaceX IPO'd Jun 2026; Q2 2026 results reported Aug 4 2026. Events page exists but list is JS-rendered so calendar entries not visible in static HTML.
2607,Spirit AeroSystems,https://www.spiritaero.com/,https://investor.spiritaero.com/events-and-presentations/event-calendar/,found-tentative,Official IR event-calendar page exists (search-confirmed); fetch timed out. Company still public despite Boeing acquisition process.
1191,Stada,https://www.stada.com/investor-relations/financial-publications/financial-reports,https://www.stada.com/investor-relations/events/financial-calendar.html,found-tentative,Dedicated financial-calendar URL exists (search-confirmed) but returns 403 to WebFetch bot. Stada is PE-owned (Bain/Cinven) but still publishes bondholder calendar.
62833,State Bank Of India,https://onlinesbi.sbi.bank.in/,https://sbi.bank.in/web/investor-relations/investor-relations,found-tentative,IR page includes a 'Quarterly Calendar' section; current PDF fetched is 'Fin.Calendar - Apr 25 to Jun 25.pdf'. Calendar published quarterly as PDF.
2404,Summit Midstream Partners,https://summitmidstreampartnerslp.gcs-web.com/events-presentations,https://summitmidstreampartnerslp.gcs-web.com/events-presentations,found-tentative,Search confirmed 2026 events: Q1 earnings May 12 2026; EI CEO & Investor Conf May 18-20; RBC Energy Conf Jun 2-3; BofA Energy Credit Conf Jun 3-4. Page timed out on WebFetch.
2587,Tegna,https://investors.tegna.com/,https://investors.tegna.com/investor-events,found-tentative,Public US broadcaster. investors.tegna.com and investor-events pages timeout on WebFetch but URLs exist; company reports quarterly.
2582,Tempur Sealy,https://www.tempursealy.com/,https://investor.somnigroup.com/,found-tentative,Tempur Sealy merged with Mattress Firm 2025 to form Somnigroup International (SGI). IR page exists at investor.somnigroup.com; events list JS-rendered.
63135,Tencent,https://www.tencent.com.cn/en-us/investors.html#investors-con-3,https://www.tencent.com/en-us/investors.html,found-tentative,Public HK-listed. Search confirmed Q2 2026 Results Aug 12 2026 8:00 PM NY time. Calendar link 'Investor kit & calendar' exists but direct financial-calendar.html 404s.
63192,Thermo Fisher,https://ir.thermofisher.com/investors/overview/default.aspx,https://ir.thermofisher.com/investors/events-and-presentations/default.aspx,found-tentative,Public S&P 500. Events & Presentations page exists but 'Upcoming Events' block is JS-loaded (not visible in static fetch). Company reports quarterly.
2456,TreeHouse Foods,https://www.treehousefoods.com/investors/events-and-presentations/default.aspx,https://www.treehousefoods.com/investors/events-and-presentations/default.aspx,found-tentative,Public. Fetch of overview page timed out; events URL 404 on direct hit but base investors path exists. Company reports quarterly.
63472,UniCredit,https://www.unicreditgroup.eu/en/press-media/press-releases.html,https://www.unicreditgroup.eu/en/investors/financial-reporting/financial-calendar.html,found-tentative,"Dedicated financial calendar page exists (403 on fetch, but confirmed via search listing '2026 Financial Calendar - UniCredit' and 'Financial calendar - UniCredit' pages)"
2420,United States Steel Corporation,https://www.ussteel.com/about-us/financial-information,https://investors.ussteel.com/events-and-presentations/,found-tentative,Investors subdomain events page listed in search results; fetch failed with DNS/timeout so calendar contents unverified
2397,USA Compression Partners,https://investors.usacompression.com/events-and-presentations/default.aspx,https://investors.usacompression.com/events-and-presentations/default.aspx,found-tentative,Public MLP. Page structure has Upcoming & Recent Events section but currently empty in static HTML (JS-rendered). Company publishes quarterly earnings.
1122,Vedanta Resources,https://www.vedantaresources.com/investor-relations-corporate-calendar.php,https://www.vedantaresources.com/investor-relations-corporate-calendar.php,found-tentative,Corporate calendar page exists at same URL; shows H1/H2 FY24 events and dates through July 2024 — page is real but calendar entries appear stale
4002,Waters Corporation,https://www.waters.com/nextgen/gb/en/events.html,https://ir.waters.com/News--Events/events-and-presentations/default.aspx,found-tentative,Dedicated IR events page exists with Featured/Upcoming/Past sections template; specific upcoming events did not render in fetch
2347,WESCO Distribution,https://investors.wesco.com/news-events/events-presentations?1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930_year%5Bvalue%5D=2025&op=Filter&1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930_widget_id=1b3b0c480a4691ad7cfca489ef73ea6dddabadcc1fe2fe52263484920fe5d930&form_build_id=form-eRwcCQuqHatOpA-Axj6mGFE3Qrj6GuNZRPfZHxbEBrg&form_id=widget_form_base,https://investors.wesco.com/news-events/events-presentations,found-tentative,Cleaner URL without query params; search confirms Q1 2026 earnings call 30 Apr 2026 and other events posted on this page; fetch timed out
1673,Williams Scotsman,https://investors.willscot.com/events-and-presentations/events,https://investors.willscot.com/events-and-presentations/events,found-tentative,Search confirms Q2 2026 conference call scheduled 6 Aug 2026 at 5:30pm ET; events page timed out on fetch
2753,Wynn Macau,https://en.wynnmacaulimited.com/press-releases,https://en.wynnmacaulimited.com/investor-relations/,found-tentative,Dedicated IR landing page exists per Wynn Macau Ltd website; fetch timed out so specific calendar contents unverified
64091,Yuexiu Property,https://www.yuexiuproperty.com/en/invesrorRelations/tjcl/,https://www.yuexiuproperty.com/enproperty/investor/,found-tentative,Main investor relations landing page includes Announcements/Interim Reports/Presentations/Conferences & Events sections; fetch dropped connection
2783,ZoomInfo,https://ir.zoominfo.com/news-events/investor-calendar,https://ir.zoominfo.com/news-events/investor-calendar/,found-tentative,Investor Calendar page confirmed via search; upcoming conferences listed: KeyBanc 10 Aug; Canaccord 11 Aug; Stifel 25 Aug; Deutsche Bank 27 Aug; Piper Sandler 15 Sep 2026 — but fetch timed out
59591,Industrial Bank of Korea,https://global.ibk.co.kr/en/investor/IRBook,https://global.ibk.co.kr/en/investor/IRBook,ir-page-no-calendar,IBK IR site has disclosure and IR book sections but no dedicated financial calendar with future dates
3032,Infront,https://www.infront.co/global/en/company/investor-relations.html,https://www.infront.co/global/en/company/investor-relations.html,ir-page-no-calendar,IR page exists but no distinct financial calendar path identified; sub-paths returned 404
68596,Islamic Development Bank,https://www.isdb.org/publications,https://www.isdb.org/investor-relations,ir-page-no-calendar,IsDB IR page lists Sukuk programme documents and financial statements but no dedicated financial calendar section
59811,Jefferies,https://ir.jefferies.com/news/default.aspx,https://ir.jefferies.com/news/default.aspx,ir-page-no-calendar,Jefferies IR site has news and regulatory sections; conferences-events page exists but is for client events not own earnings calendar
55568,Abu Dhabi Developmental Holding Company,https://www.adq.ae/investors,https://www.adq.ae/investors,no-calendar-page,
55585,Accolade,https://accolade.eu/en/news,,no-calendar-page,
4966,Acqua & Sapone,https://cesarspa.com/tipologia-documento/rassegna-stampa-it/,,no-calendar-page,
725,Adler Pelzer,https://www.adlerpelzer.com/investor,https://www.adlerpelzer.com/investor,no-calendar-page,
1872,Advanz Pharma,https://investors.advanzpharma.com/investors-new,https://www.advanzpharma.com/news/investors,no-calendar-page,
55664,Aeropuertos Argentina 2000,https://www.aeropuertosargentina.com/en/sobre-nosotros/inversores,https://www.aa2000.com.ar/Governance,no-calendar-page,
59323,Airport Authority Hong Kong,https://www.hongkongairport.com/en/search-result.page?q=2025,,no-calendar-page,
5993,Amara Nzero,https://amaranzero.com/ro/user/login,,no-calendar-page,
1026,Ardonagh (KIRS Group),https://www.ardonagh.com/,https://www.ardonagh.com/investors/financial-information/,no-calendar-page,
2815,Arxada (Lonza Specialty Ingredients),https://www.arxada.com/en/Investors,https://www.arxada.com/en/Investors,no-calendar-page,Private specialty chemicals co (Bain/Cinven from Lonza carve-out); bond issuer only; no public financial calendar
2809,Asda,https://www.asda.com/,https://corporate.asda.com/investor-relations,no-calendar-page,Private company (Issa/TDR/Walmart); IR page exists with ESG reports and results downloads but no forward calendar section
67819,Asian Development Bank,https://www.adb.org/news/events/calendar,https://www.adb.org/work-with-us/investors,no-calendar-page,Investors page lists recent bond issuances (Green Bond 04 Mar 2026; $3.5B 10-Year Global Benchmark Bond 08 Jan 2026) but no forward calendar - ADB directs to Treasury contact
3326,Asurion,https://www.asurion.com/about/newsroom/,https://www.asurion.com/about/newsroom/,no-calendar-page,Private company (no SEC reporting); no IR calendar section exists
1036,Atento,https://atento2021ir.q4web.com/events-and-presentations/events-calendar/default.aspx,https://atento.com/en/investors,no-calendar-page,IR page has Contact IR form and restricted shareholder area; no public forward calendar section visible
65983,AVIC International,https://www.avicryo.com/news.html,,no-calendar-page,
1566,Avolon,https://investors.avolon.aero/access/login.aspx?loginreturnUrl=/,https://www.avolon.aero/investors,no-calendar-page,Investors page lists Q2 2026 results (30 Jul 2026 net income up 45% to $209M) and notes 'issues business updates at end of each calendar quarter' but no forward calendar
54149,Azule Energy,https://www.azule-energy.com/en/investors/,https://www.azule-energy.com/investors,no-calendar-page,IR page shows recent Q2 2026/Q1 2026/FY2025 documents but no forward-looking schedule of announcement dates; JV of Eni and BP
56333,Banco De Bogota,https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/relacion-inversionista/informacion-financiera/resultados-financieros/resultados-trimestrales,https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/investor-relations,no-calendar-page,IR site returned 403 to WebFetch; sections include quarterly results and presentations but no dedicated forward calendar surfaced
56339,Banco Galicia,https://www.gfgsa.com/es/informacion-financiera,https://www.gfgsa.com/es/informacion-financiera,no-calendar-page,IR site shows sections for Informes Trimestrales/Conference Call/Memoria Anual/20F but no forward calendar dates visible
56398,Bank Gospodarstwa Krajowego,https://www.bgk.pl/dla-klienta/relacje-inwestorskie/,https://www.bgk.pl/dla-klienta/relacje-inwestorskie/,no-calendar-page,IR page returned 403 to WebFetch; BGK is Polish development bank - no forward calendar could be verified
56402,Bank Leumi Le-Israel,https://www.prnewswire.com/il/news-releases/bank-leumi-to-report-2q-2026-financial-results-on-august-12-2026-302831912.html,https://www.leumi.co.il/en/investorRelations/,no-calendar-page,Leumi IR site shows press releases (most recent Q2 2026 dated Aug 12 2026) but directs users to MAYA/MAGNA regulatory platforms for full disclosures; no dedicated forward calendar page
56418,Bank Of Communications,https://www.hk.bankcomm.com/hk/shtml/hk/en/2005773/2005780/5005234/list_1.shtml?channelId=3005507,https://www.hk.bankcomm.com/hk/shtml/hk/en/2005773/2005780/5005234/list_1.shtml?channelId=3005507,no-calendar-page,Press Release section shows year filters (2022-2026) but table columns Date/Title/Download appear empty; no forward calendar visible
56419,Bank Of Communications Financial Leasing,https://www.bocommleasing.com/ywb/008003/008003003/news.html,https://www.bocommleasing.com/ywb/008003/008003003/news.html,no-calendar-page,News archive with historical announcements only (aircraft deliveries; vessel naming ceremonies; asset sales through 2025); no upcoming events or IR calendar
56615,Banque Federative du Credit Mutuel,https://investors.bfcm.creditmutuel.fr/investor-relations/press-releases,https://investors.bfcm.creditmutuel.fr/investor-relations/press-releases,no-calendar-page,BFCM IR site fetches timed out on calendar URL; press releases page loads but no forward calendar section identified
44220,Befimmo,https://www.befimmo.be/en/investors,https://www.befimmo.be/en/investors,no-calendar-page,Post-Brookfield take-private in 2022; IR portal is registration-gated and no public financial calendar visible - only cookie policy and access request form
5728,Benteler International,https://www.benteler.com/en/investor-reporting-area/,https://www.benteler.com/en/investor-reporting-area/,no-calendar-page,Investor reporting area returned 403 to WebFetch; private automotive supplier - no public calendar page
989,BestSecret,https://ir.bestsecret.com/,https://ir.bestsecret.com/,no-calendar-page,IR portal is login-gated with only authentication options and registration - no public financial calendar
3018,BIP,https://www.bip-group.com/financial-calendar,https://www.bip-group.com/investors,no-calendar-page,Financial calendar page is behind login/registration wall - not scrapeable
1748,Boels Rental,https://www.investors.boels.com/portal/login,https://www.investors.boels.com/portal/login,no-calendar-page,Private company - IR portal is entirely behind login wall with no public calendar
56743,BPCE SFH,https://www.groupebpce.com/investisseurs/en-synthese/,https://newsroom-en.groupebpce.fr/financial-results.html,no-calendar-page,BPCE SFH is a covered bond issuer subsidiary of Groupe BPCE; no standalone IR calendar - reporting flows through parent BPCE
57734,Caisse de Refinancement de l'Habitat,https://www.crh-bonds.com/Communique/Liste_Communique.html,https://www.crh-bonds.com/,no-calendar-page,"Bond issuer site lists reference documents (URD 2025, Pillar III) but no financial calendar section"
2898,Cedacri,https://www.cedacri.it/en/company/news/news-ed-eventi,https://www.cedacri.it/en/company/news/news-ed-eventi,no-calendar-page,PE-owned Italian tech firm (ION Group); no public financial calendar published
638,Center Parcs,https://corporate.centerparcs.co.uk/governance/regulatory-compliance/financial-statements.html#accordion-ad1aa62d6d-item-031cd1fded,https://corporate.centerparcs.co.uk/governance/regulatory-compliance/financial-statements.html,no-calendar-page,PE-owned (Brookfield); page hosts historical financial statements only - no forward calendar
1366,Centrient Pharmaceuticals,https://centrient.com/investor-relations,https://centrient.com/investor-relations,no-calendar-page,PE-owned (Bain Capital); IR page publishes bondholder reports but no financial calendar
1143,Ceramtec,https://www.ceramtec-group.com/en/company/investor-relations,https://www.ceramtec-group.com/en/company/investor-relations,no-calendar-page,PE-owned (BC Partners/CPP); IR page has reports/presentations but no forward calendar
640,Cerved,https://www.cerved.com/sq/bilanci-e-relazioni-finanziarie,https://www.cerved.com/sq/bilanci-e-relazioni-finanziarie,no-calendar-page,PE-owned (ION Group since 2021); no public financial calendar - page lists past reports only
65825,CFE Capital,https://cfecapital.com.mx/inversionistas,https://cfecapital.com.mx/inversionistas,no-calendar-page,"Site lists investment vehicles (Fibra E, FMI, Fortasen, Arcadia, Aurora) but no financial calendar or reporting schedule"
57235,China Cinda Asset Management,https://www.cinda.com.hk/en/investor_relations.php,https://www.cinda.com.hk/en/investor_relations.php,no-calendar-page,Chinese SOE IR page publishes announcements/reports; no dedicated financial calendar section
57239,China Construction Bank,https://en.ccb.com/eng/investor/performancereports/annual_reports/index.shtml,https://en.ccb.com/eng/investor/performancereports/annual_reports/index.shtml,no-calendar-page,CCB English IR only publishes annual/interim reports; no forward financial calendar
57243,China Development Bank Leasing,http://www.cdb-leasing.com/tzzgx/xxpl/dqbg/,http://www.cdb-leasing.com/tzzgx/xxpl/dqbg/,no-calendar-page,Chinese-language disclosure page; no English IR or financial calendar available
57248,China Everbright Bank,https://www.cebbank.com/site/ceb_homepage33/investor_relations3/index.html,https://www.cebbank.com/site/ceb_homepage33/investor_relations3/index.html,no-calendar-page,Chinese SOE bank IR page; no dedicated financial calendar published
57263,China Huaneng,https://www.chng.com.cn/en/newsroom.html,https://www.chng.com.cn/en/newsroom.html,no-calendar-page,State-owned power group; English newsroom lists press only - no financial calendar
57384,China International Capital Corporation,https://www.cicc.com/investor/list_103_240_1.html,https://www.cicc.com/investor/list_103_240_1.html,no-calendar-page,CICC IR announcements list; no calendar page with forward dates
57285,China Minmetals,https://www.minmetals.com/english/,https://www.minmetals.com/english/,no-calendar-page,State-owned metals conglomerate; English site has no IR calendar section
57301,China Orient Asset Management,https://www.coamc.com/shzr/shzrhd/,https://www.coamc.com/shzr/shzrhd/,no-calendar-page,Chinese AMC social-responsibility page; no English IR calendar exists
57310,China Railway Construction Corporation,https://english.crcc.cn/col/col21617/index.html,https://english.crcc.cn/col/col21617/index.html,no-calendar-page,CRCC English IR listing; no financial calendar with forward dates
57329,China Three Gorges,https://www.ctg.com.cn/ctgenglish/about_ctg6/investor_relations63/index.html,https://www.ctg.com.cn/ctgenglish/about_ctg6/investor_relations63/index.html,no-calendar-page,CTG English IR page; publishes reports/ratings only - no financial calendar
57473,Clifford Capital,https://www.cliffordcapital.sg/investors,https://www.cliffordcapital.sg/investors,no-calendar-page,Singapore infrastructure-debt platform; IR page hosts credit rating reports only - no financial calendar
64217,Comisión Federal de Electricidad (CFE),https://www.cfe.gob.mx/finanzas/eventos-relevantes-y-otros-indicadores/pages/eventos-relevantes.aspx,https://www.cfe.gob.mx/finanzas/eventos-relevantes-y-otros-indicadores/pages/eventos-relevantes.aspx,no-calendar-page,State-owned utility; filings via BMV. Parent CFE has no dedicated IR calendar page. CFE Fibra E has separate IR site
57615,Consorcio Transmantaro,https://peru.isaenergia.com/SitePages/App/Documentos.aspx?lang=en&mp=38&ms=40,https://peru.isaenergia.com/SitePages/App/Documentos.aspx?lang=en&mp=38&ms=40,no-calendar-page,ISA subsidiary; only quarterly financial statements archive available (SSL cert issue). No forward calendar
57720,Credit Mutuel Arkea,https://www.cm-arkea.com/arkea/banque/assurances/pa_26256/en/periodic-information,https://www.cm-arkea.com/arkea/banque/assurances/c_8761/en/financial-information,no-calendar-page,"Not listed on stock exchange; indexes URDs, Pillar 3, half-yearly reports but no forward calendar of dates"
57721,Credit Mutuel Home Loan SFH,https://www.creditmutuel-homeloansfh.eu/en/press-release-information.html,https://www.creditmutuel-homeloansfh.eu/en/press-release-information.html,no-calendar-page,"Covered-bond SPV; page lists historical press releases and rating reports 2013-2026, no forward-looking calendar"
2769,DeepOcean,https://www.deepoceangroup.com/investors,https://www.deepoceangroup.com/investors,no-calendar-page,"Triton PE-owned; historical annual reports only, no forward reporting calendar"
3119,Digicel,https://www.digicelgroup.com/en/investor-relations#reporting,https://www.digicelgroup.com/en/investor-relations,no-calendar-page,IR financials distributed confidentially via Intralinks; no public calendar. Contact investor.relations@digicelgroup.com
58240,Empresas Publicas de Medellin,https://www.epm.com.co/investors/financial-reporting/quaterly-results-presentations/,https://www.epm.com.co/investors/,no-calendar-page,"IR site provides quarterly results conference calls but no dedicated calendar page; bond issuer, not equity-listed"
1204,Energo-Pro,https://www.energo-pro.com/en/for-investors,https://www.energo-pro.com/en/for-investors,no-calendar-page,"Investor section shows historical results (1H 2024, 1H 2025, 9M 2025) but no forward calendar; portal requires login"
58269,Energuate Trust,https://energuate-ir.com/financials/quarterly-results/default.aspx,https://energuate-ir.com/,no-calendar-page,"IR site has Quarterly Results, Annual Reports, Bond Offering Memorandum, Investor Contacts only; no scheduled events section"
58282,Enfragen,https://enfragen.com/login/,https://enfragen.com/,no-calendar-page,"PE-owned (Partners Group + Glenfarne); public site has no IR calendar, investor portal is login-gated"
58137,European Financial Stability Facility,https://www.esm.europa.eu/publications,https://www.esm.europa.eu/investors,no-calendar-page,ESM investors hub links to Transactions and legal docs but no forward calendar; issuance schedule not published on site
58350,European Stability Mechanism,https://www.esm.europa.eu/newsroom,https://www.esm.europa.eu/investors,no-calendar-page,Same ESM site; navigation hub with no embedded calendar or forward-looking issuance schedule
58543,Fibra Uno,https://funo.mx/inversionistas,https://funo.mx/inversionistas,no-calendar-page,Inversionistas page has no financial calendar or upcoming events section; IR contact provided but no scheduled dates
969,Flora Food Group (UPFIELD),https://www.florafoodgroup.com/investor-relations-area/announcements?_gl=1*5z1t*_up*MQ..*_ga*MTI0ODAxNTY5Ny4xNzc2Njk1ODgw*_ga_MX71J7EJ14*czE3NzY2OTU4NzgkbzEkZzAkdDE3NzY2OTU4NzgkajYwJGwwJGgw*_ga_CEK69YZVBZ*czE3NzY2OTU4NzkkbzEkZzAkdDE3NzY2OTU4NzkkajYwJGwwJGgw,https://www.florafoodgroup.com/investor-relations-area/,no-calendar-page,IR area redirects to Azure B2C OAuth login; content is auth-gated
1299,Flos B&B Italia,https://www.flosbebitaliagroup.com/group/investors/,https://www.flosbebitaliagroup.com/group/investors/,no-calendar-page,"Investors hub lists reports, presentations, sustainability but /financial-calendar/ returns 410 Gone; no visible calendar section"
1519,Forgital,investor.forgital.it/eventslist,https://investor.forgital.it/eventslist,no-calendar-page,Page is a login/registration interface (Fortigate-branded auth); no public events visible
